Только я не знаю .	Только ты не знаешь .
Ладно , я пойду ...	Ладно , ты пойдешь ...
Я до утра потерплю .	ты до утра потерпишь .
Я думал , пассажирский .	ты думал , пассажирский .
Я никуда не уйду ...	ты никуда не уйдешь ...
Я потом ещё посмотрю ...	ты потом ещё посмотришь ...
Я никого не трогаю ...	ты никого не трогаешь ...
И я это чувствую .	И ты это чувствуешь .
Я неделю назад приехал ...	ты неделю назад приехал ...
Здесь я тоже могу .	Здесь ты тоже можешь .
Но я так волнуюсь ...	Но ты так волнуешься ...
Я твою заметку читал ...	ты твою заметку читал ...
Я никому не скажу ...	ты никому не скажешь ...
Я бы все сделал !	ты бы все сделал !
Я устроил себе каникулы ...	ты устроил себе каникулы ...
Я бы не испугался .	ты бы не испугался .
Я поднимаюсь к собору ...	ты поднимаешься к собору ...
Я люблю этот город .	ты любишь этот город .
Я тихо откинул крючок .	ты тихо откинул крючок .
Домой я не пошел .	Домой ты не пошел .
И я читал еще .	И ты читал еще .
Я смастерил тонкую ласточку .	ты смастерил тонкую ласточку .
Тут я совсем останавливаюсь .	Тут ты совсем останавливаешься .
А я не верил .	А ты не верил .
Я и не думал ...	ты и не думал ...
Я же недавно заступил !	ты же недавно заступил !
Я введу такую должность .	ты введешь такую должность .
Я ухожу из дома .	ты уходишь из дома .
Я и не слыхал .	ты и не слыхал .
Никуда я не ходил !	Никуда ты не ходил !
Я кричал от страха .	ты кричал от страха .
А знаю я много .	А знаешь ты много .
Я в поселке слыхал .	ты в поселке слыхал .
Я ведь не претендую .	ты ведь не претендуешь .
Я в Рыбецке работала .	ты в Рыбецке работала .
Украдкой я разглядываю Кроню .	Украдкой ты разглядываешь Кроню .
Я подошел к театру .	ты подошел к театру .
Я ограничился презрительным взглядом .	ты ограничился презрительным взглядом .
Я сплюнул и отвернулся .	ты сплюнул и отвернулся .
Я очнулся ... . .	ты очнулся ... . .
Я выглянул из-за дерева .	ты выглянул из-за дерева .
Я вернулся к грядке .	ты вернулся к грядке .
Я не могу так .	ты не можешь так .
Я разделся и лег .	ты разделся и лег .
Я отвернулся к стене .	ты отвернулся к стене .
Я вернулся к Гному .	ты вернулся к Гному .
Я обернулся - Гном .	ты обернулся - Гном .
Я повесил на дерево .	ты повесил на дерево .
Я посмотрел через плечо .	ты посмотрел через плечо .
Я тоже отвел плечо .	ты тоже отвел плечо .
Я остался в Ленинграде .	ты остался в Ленинграде .
Я сам все это изведал .	ты сам все это изведал .
Я знаю эту песню !	ты знаешь эту песню !
Я подошел к столу .	ты подошел к столу .
Я бросаюсь к воротам .	ты бросаешься к воротам .
Я в очереди стояла ...	ты в очереди стояла ...
Потом я вспомнил часы .	Потом ты вспомнил часы .
Я опустился на снег .	ты опустился на снег .
Только я не грыз .	Только ты не грыз .
Выхожу я из землянки .	выходишь ты из землянки .
Нет , я знал .	Нет , ты знал .
Разве я так изменился ?	Разве ты так изменился ?
Итак , я работаю .	Итак , ты работаешь .
Я опускаю многие подробности .	ты опускаешь многие подробности .
Днем же я играл .	Днем же ты играл .
Я вечеряю с Одиночеством .	ты вечеряешь с Одиночеством .
Я очень люблю кошек !	ты очень любишь кошек !
Я отберу голубую бусинку !	ты отберешь голубую бусинку !
Я как раз хотела ...	ты как раз хотела ...
И потому я возражаю ...	И потому ты возражаешь ...
Я уже всюду искала ...	ты уже всюду искала ...
Я еду в больницу !	ты едешь в больницу !
Сейчас я приготовлю обед .	Сейчас ты приготовишь обед .
Ну , я пошла ...	Ну , ты пошла ...
Это я так сказал ...	Это ты так сказал ...
Просто я искала заколку .	Просто ты искала заколку .
Я собираюсь на прогулку ?	ты собираешься на прогулку ?
Я что-то не расслышал .	ты что-то не расслышал .
Я первый его нашел .	ты первый его нашел .
Я борюсь за идею .	ты борешься за идею .
Я отсканирую твой мозг .	ты отсканируешь твой мозг .
Я просматриваю все подступы .	ты просматриваешь все подступы .
Я прошел этот уровень !	ты прошел этот уровень !
Никуда я не возвращался .	Никуда ты не возвращался .
Я не хочу этого !	ты не хочешь этого !
Я ненавижу свою красоту !	ты ненавидишь свою красоту !
Я на мороженое попрошу .	ты на мороженое попросишь .
Принялся я за работу .	Принялся ты за работу .
Я вспомнил эльфийские знаки !	ты вспомнил эльфийские знаки !
Я никого не держу .	ты никого не держишь .
Вызвался я оборотней извести .	Вызвался ты оборотней извести .
Я ведьмой не стану .	ты ведьмой не станешь .
Я очень больно кусаюсь !	ты очень больно кусаешься !
Я буду властителем мира .	ты будешь властителем мира .
От звонарей слыхал я .	От звонарей слыхал ты .
И я это сделал .	И ты это сделал .
Я испытывал невероятную гордость .	ты испытывал невероятную гордость .
С этим я согласился .	С этим ты согласился .
Я сам так шутил .	ты сам так шутил .
Я смеюсь , Крешимир !	ты смеешься , Крешимир !
Джонни , я смеюсь !	Джонни , ты смеешься !
Я от этого огорчаюсь .	ты от этого огорчаешься .
Ничуточки я не испугался .	Ничуточки ты не испугался .
Так я и знала .	Так ты и знала .
Я от просьб расстраиваюсь .	ты от просьб расстраиваешься .
Разве я что-нибудь забыл ?	Разве ты что-нибудь забыл ?
Теперь я стала САМОСТОЯТЕЛЬНОЙ .	Теперь ты стала САМОСТОЯТЕЛЬНОЙ .
Я лично предпочитаю пиво .	ты лично предпочитаешь пиво .
Я видела его снимок .	ты видела его снимок .
Лучше я пока спрячусь !	Лучше ты пока спрячешься !
Лучше я буду хорошим .	Лучше ты будешь хорошим .
Я стучу не наобум .	ты стучишь не наобум .
Я несу людям здоровье !	ты несешь людям здоровье !
Я упаду и разобьюсь !	ты упадешь и разобьешься !
А я не боюсь !	А ты не боишься !
Я люблю самого себя .	ты любишь самого себя .
Лишь я знаю это !	Лишь ты знаешь это !
Зачем бросил я диск !	Зачем бросил ты диск !
Спасся один только я .	Спасся один только ты .
Но я страшно тороплюсь ...	Но ты страшно торопишься ...
Я встал на колени .	ты встал на колени .
Я был бесприютным бродягой .	ты был бесприютным бродягой .
Я над этим работал .	ты над этим работал .
Но я был рационалистом .	Но ты был рационалистом .
Я сырые не люблю !	ты сырые не любишь !
Вот что я говорю !	Вот что ты говоришь !
А я мимо летел .	А ты мимо летел .
Куда я такой денусь ?	Куда ты такой денешься ?
Это я тоже умею .	Это ты тоже умеешь .
Я считаю до трех .	ты считаешь до трех .
Но я не дрогнул .	Но ты не дрогнул .
Разве это я говорю ?	Разве это ты говоришь ?
Так ли я говорю ?	Так ли ты говоришь ?
Посмотрел я назад и ...	Посмотрел ты назад и ...
Не ослышался ли я ?	Не ослышался ли ты ?
Я нисколько не преувеличиваю !	ты нисколько не преувеличиваешь !
Я хочу братца Иржика !	ты хочешь братца Иржика !
Я как будто заново родился .	ты как будто заново родился .
Я видел обезьяну Качабу !	ты видел обезьяну Качабу !
Ну , я начинаю .	Ну , ты начинаешь .
И я опять умер ...	И ты опять умер ...
О чем я думала ?	О чем ты думала ?
Скучун , я боюсь .	Скучун , ты боишься .
И я буду тоже ...	И ты будешь тоже ...
Я хочу все сам .	ты хочешь все сам .
Я так и знал ...	ты так и знал ...
Я ничего не помню ...	ты ничего не помнишь ...
Я только что понял это ...	ты только что понял это ...
Уж я правду говорю !	Уж ты правду говоришь !
Неужели же я погиб ?	Неужели же ты погиб ?
Когда я была маленькой ...	Когда ты была маленькой ...
Уж это я знаю .	Уж это ты знаешь .
Теперь я знаю направление .	Теперь ты знаешь направление .
Я боюсь таких листьев .	ты боишься таких листьев .
Я укрепил шест надежно .	ты укрепил шест надежно .
Я вижу только грязь .	ты видишь только грязь .
Я только попью росы .	ты только попьешь росы .
Я возвращаюсь к теме .	ты возвращаешься к теме .
Зачем я здесь остался ?	Зачем ты здесь остался ?
Я говорю как друг .	ты говоришь как друг .
Я стал другим человеком .	ты стал другим человеком .
Я не особенно вникал .	ты не особенно вникал .
Я так не могу !	ты так не можешь !
Я пошел к колонке .	ты пошел к колонке .
Я чуть не расхохотался .	ты чуть не расхохотался .
Зачем я это делал ?	Зачем ты это делал ?
Я спрятался в парадное .	ты спрятался в парадное .
Я всегда это понимал !	ты всегда это понимал !
Я знаю средство получше .	ты знаешь средство получше .
Я бы не потерпела .	ты бы не потерпела .
Я уже все решила .	ты уже все решила .
Я ушел из сквера .	ты ушел из сквера .
Я свой портрет увидел !	ты свой портрет увидел !
Опять я шел по-деловому .	Опять ты шел по-деловому .
Я выпил третий стакан .	ты выпил третий стакан .
Я подвергся новым издевательствам .	ты подвергся новым издевательствам .
Я возвращаюсь к окну .	ты возвращаешься к окну .
Я оказался на капоте .	ты оказался на капоте .
Я обо всем рассказал .	ты обо всем рассказал .
Но я не уступлю .	Но ты не уступишь .
Смешные места я подчеркивал .	Смешные места ты подчеркивал .
Я позвонил Свете Подлубной .	ты позвонил Свете Подлубной .
Я прощаюсь , почтенные !	ты прощаешься , почтенные !
А я завидовал Мишеньке .	А ты завидовал Мишеньке .
Я забрал свои бумаги .	ты забрал свои бумаги .
Я изучал движение светил .	ты изучал движение светил .
Я исследовал законы чисел .	ты исследовал законы чисел .
Неужели я не заслужил ...	Неужели ты не заслужил ...
Просто - напросто я играл числами .	Просто - напросто ты играл числами .
Это я понял давно .	Это ты понял давно .
Я ничего не вижу ...	ты ничего не видишь ...
Итак , я жду !	Итак , ты ждешь !
Как это я забыл ?	Как это ты забыл ?
А я не буду .	А ты не будешь .
И что я получаю ?	И что ты получаешь ?
Я бы потребовал больше .	ты бы потребовал больше .
Я так и ахнул !	ты так и ахнул !
Я - то знаю .	ты - то знаешь .
Вот я и подумал ...	Вот ты и подумал ...
Я так и прыснул .	ты так и прыснул .
И все-таки я позвонил .	И все-таки ты позвонил .
Я только руками развел !	ты только руками развел !
Я опаздываю на поезд !	ты опаздываешь на поезд !
Чемоданов я не терплю .	Чемоданов ты не терпишь .
Я обернулся - никого .	ты обернулся - никого .
Вот я и задумался .	Вот ты и задумался .
А теперь я ухожу .	А теперь ты уходишь .
Я поразился ее невежеству .	ты поразился ее невежеству .
Но я только улыбнулся .	Но ты только улыбнулся .
Остальное я выяснил незамедлительно .	Остальное ты выяснил незамедлительно .
Я бросился на палубу .	ты бросился на палубу .
Я заглянул в кратер .	ты заглянул в кратер .
Вместо ответа я рассказал ребятам	Вместо ответа ты рассказал ребятам
Я это сразу понял .	ты это сразу понял .
Тут я окончательно запутался .	Тут ты окончательно запутался .
Я ПОПАДАЮ В ДРЕВНЮЮ ГРЕЦИЮ	ты попадаешь В ДРЕВНЮЮ ГРЕЦИЮ
Это я как-то разглядел .	Это ты как-то разглядел .
Я поднял голову и ...	ты поднял голову и ...
32 нуляля Я упаду !	32 нуляля ты упадешь !
И тут я разозлился .	И тут ты разозлился .
Сейчас я нажму курок ...	Сейчас ты нажмешь курок ...
А вот я вижу .	А вот ты видишь .
Лучше я пойду поищу .	Лучше ты пойдешь поищешь .
Потому - то я и удивился .	Потому - то ты и удивился .
Я погашу их все .	ты погасишь их все .
Я выполняла секретное задание .	ты выполняла секретное задание .
Я же с самого начала говорил .	ты же с самого начала говорил .
Я тысячи раз проверял .	ты тысячи раз проверял .
Так я не играю !	Так ты не играешь !
А то я не играю !	А то ты не играешь !
А не то я не играю .	А не то ты не играешь .
Вдруг я поднял глаза .	Вдруг ты поднял глаза .
Я заглянул в колодец .	ты заглянул в колодец .
Я пустил Мирамис вскачь .	ты пустил Мирамис вскачь .
Но я так спешил .	Но ты так спешил .
Неужто я не плакал ?	Неужто ты не плакал ?
Я тоже так подумал .	ты тоже так подумал .
Но я не крикнул .	Но ты не крикнул .
Я чувствовал страшную усталость .	ты чувствовал страшную усталость .
Я почти не слушал .	ты почти не слушал .
Ведь так я говорил ?	Ведь так ты говорил ?
Я поливала куклу водой !	ты поливала куклу водой !
И я очень стараюсь .	И ты очень стараешься .
Я люблю нашу школу .	ты любишь нашу школу .
Я обиделась за Понтия .	ты обиделась за Понтия .
Я тоже этого испугалась .	ты тоже этого испугалась .
И я ушла домой .	И ты ушла домой .
Я так и сделала .	ты так и сделала .
Я побежала к Анне .	ты побежала к Анне .
Я читала в газете .	ты читала в газете .
Вот бы я разбогатела !	Вот бы ты разбогатела !
Но скоро я кончу .	Но скоро ты кончишь .
Пиши как я говорю .	Пиши как ты говоришь .
Теперь я это поняла .	Теперь ты это поняла .
Я и этом поклялся .	ты и этом поклялся .
Но я была виноватой .	Но ты была виноватой .
И я не выдержала .	И ты не выдержала .
Я вернулась в столовую .	ты вернулась в столовую .
Я глянула в зеркало .	ты глянула в зеркало .
Впрочем , я увлеклась .	Впрочем , ты увлеклась .
Я посмотрела на Лепестинью .	ты посмотрела на Лепестинью .
Наконец я не выдерживаю .	Наконец ты не выдерживаешь .
Я смотрел четыре кинофильма .	ты смотрел четыре кинофильма .
Я совсем и забыла !	ты совсем и забыла !
Я даже замедлила шаг .	ты даже замедлила шаг .
Внезапно я вижу телефон .	Внезапно ты видишь телефон .
Я бы не смогла .	ты бы не смогла .
Я переглянулась с Аполлошей .	ты переглянулась с Аполлошей .
Я выбежала в коридор .	ты выбежала в коридор .
Я делала что могла .	ты делала что могла .
Я с трудом сдержалась .	ты с трудом сдержалась .
Я помню очень хорошо .	ты помнишь очень хорошо .
Но я ловко вывернулся .	Но ты ловко вывернулся .
Что я такого спросила ?	Что ты такого спросила ?
И тут сообразил я .	И тут сообразил ты .
Проснулся я от взгляда .	Проснулся ты от взгляда .
Я умолк , размышляя .	ты умолк , размышляя .
Я благословлял Светку на все лады .	ты благословлял Светку на все лады .
Я стоял развесив уши .	ты стоял развесив уши .
Я повернулся к конюху .	ты повернулся к конюху .
Вот я и старался .	Вот ты и старался .
Я ничего не понимал !	ты ничего не понимал !
А я не сознавался .	А ты не сознавался .
И я бросил вызов .	И ты бросил вызов .
Я другому богу помолюсь !	ты другому богу помолишься !
Я гол не считаю .	ты гол не считаешь .
Но я не вернусь .	Но ты не вернешься .
А твоего я ненавижу .	А твоего ты ненавидишь .
Так я потом зайду .	Так ты потом зайдешь .
Я двинулся к лестнице .	ты двинулся к лестнице .
Я дернулся от неожиданности .	ты дернулся от неожиданности .
Я бестолково кивнул башкой .	ты бестолково кивнул башкой .
Я открываю знакомую дверь .	ты открываешь знакомую дверь .
Но я не сдавался .	Но ты не сдавался .
Я живу в Сибири .	ты живешь в Сибири .
Но я не заболел .	Но ты не заболел .
Слова деда я запомнил .	Слова деда ты запомнил .
Проснулся я от звонка .	Проснулся ты от звонка .
Я покраснел ещё больше .	ты покраснел ещё больше .
Что я получил привилегии .	Что ты получил привилегии .
Я взглянул на монтажника .	ты взглянул на монтажника .
Я услышал своё имя .	ты услышал своё имя .
Будто я что-то украл ...	Будто ты что-то украл ...
Я вошёл , разделся .	ты вошёл , разделся .
Домой я драпал бегом .	Домой ты драпал бегом .
Я жду его слов .	ты ждешь его слов .
Я слышу скрип валенок .	ты слышишь скрип валенок .
Я ждал самого тяжкого .	ты ждал самого тяжкого .
Кофе я носил деду .	Кофе ты носил деду .
И я очень жалею .	И ты очень жалеешь .
Я в армии служил .	ты в армии служил .
Я кивнул на приёмник .	ты кивнул на приёмник .
Я затянул галстук потуже .	ты затянул галстук потуже .
А то я не видел .	А то ты не видел .
Но я опять промолчал .	Но ты опять промолчал .
Я повернулся к остальным .	ты повернулся к остальным .
И вдруг я вздрагиваю .	И вдруг ты вздрагиваешь .
Я снова глаза тру .	ты снова глаза трешь .
Я бегу за солдатами .	ты бежишь за солдатами .
Я поворачиваюсь к деду .	ты поворачиваешься к деду .
И я смотрю вперёд .	И ты смотришь вперёд .
Я смотрю в бинокль .	ты смотришь в бинокль .
И я тоже встал .	И ты тоже встал .
Я от деда отодвинулся .	ты от деда отодвинулся .
Я жмурюсь от удовольствия .	ты жмуришься от удовольствия .
Я прежде слыхал просто .	ты прежде слыхал просто .
Я тоже так отвечал .	ты тоже так отвечал .
Я взглянул на маму .	ты взглянул на маму .
И я стал старым .	И ты стал старым .
Я слушал дедушкин голос .	ты слушал дедушкин голос .
Я потом уж задумался .	ты потом уж задумался .
Я подкрался к брюкам .	ты подкрался к брюкам .
Я написал туда письмо .	ты написал туда письмо .
Я чуть не закричал .	ты чуть не закричал .
Я видел его фотографии .	ты видел его фотографии .
Я прикрыл торопливо дверь .	ты прикрыл торопливо дверь .
Я стою возле гроба .	ты стоишь возле гроба .
Я смотрю на деда .	ты смотришь на деда .
Я придумываю эти стихи .	ты придумываешь эти стихи .
Я звонила в кружок .	ты звонила в кружок .
Или давай я перезайму .	Или давай ты перезаймешь .
Я ее голос услышал !	ты ее голос услышал !
Я снова оглядел зал .	ты снова оглядел зал .
Я стоял ближе всех .	ты стоял ближе всех .
Ну , я перепугался !	Ну , ты перепугался !
А я отнесу письмо .	А ты отнесешь письмо .
В общем , я согласился .	В общем , ты согласился .
Ох , сомневаюсь я !	Ох , сомневаешься ты !
Я пригласил туда Вадьку .	ты пригласил туда Вадьку .
Я припомнил столовских воробьев .	ты припомнил столовских воробьев .
Теперь уже напрягся я .	Теперь уже напрягся ты .
Я и не придавал .	ты и не придавал .
И я заплакал тоже .	И ты заплакал тоже .
Я успокоился с трудом .	ты успокоился с трудом .
Я крепко любил маму ...	ты крепко любил маму ...
Я буду как отец ...	ты будешь как отец ...
Я поежился и оглянулся .	ты поежился и оглянулся .
Я посмотрел на Вовку .	ты посмотрел на Вовку .
И все-таки я надеялся .	И все-таки ты надеялся .
Я и не готовился .	ты и не готовился .
Я обернулся и засмеялся .	ты обернулся и засмеялся .
Я был рабом музыки .	ты был рабом музыки .
Я был рабом Юрки .	ты был рабом Юрки .
Я был свободный человек .	ты был свободный человек .
Я поглядел на землю .	ты поглядел на землю .
Я удивился Васькиным словам .	ты удивился Васькиным словам .
Вот я и злился .	Вот ты и злился .
Я сначала даже опешил .	ты сначала даже опешил .
Я смеялся над рукомойником .	ты смеялся над рукомойником .
Одного я узнал сразу .	Одного ты узнал сразу .
Я обомлел и повернулся .	ты обомлел и повернулся .
Я шагнул навстречу главбуху .	ты шагнул навстречу главбуху .
Я вернулся к конторе .	ты вернулся к конторе .
Я внимательно разглядывал инвалида .	ты внимательно разглядывал инвалида .
Я взглянул на кусок .	ты взглянул на кусок .
Я присел у костра .	ты присел у костра .
Я посмотрел на Ваську .	ты посмотрел на Ваську .
Я отыскал взглядом Ваську .	ты отыскал взглядом Ваську .
Я отыскал тетю Нюру .	ты отыскал тетю Нюру .
Я не сразу понял .	ты не сразу понял .
Я признаю свою вину .	ты признаешь свою вину .
Я с утра не буду .	ты с утра не будешь .
Я молча мотаю головой .	ты молча мотаешь головой .
Но я не могла !	Но ты не могла !
Такой была и я .	Такой была и ты .
Опять я забегаю вперед !	Опять ты забегаешь вперед !
Я плакала от бессилия .	ты плакала от бессилия .
Я желаю совсем другого !	ты желаешь совсем другого !
Я прихожу каждый день .	ты приходишь каждый день .
Я иду к входу .	ты идешь к входу .
Смогла бы я так ?	Смогла бы ты так ?
Я уезжаю , прощайте .	ты уезжаешь , прощайте .
Я шлепаю по полу .	ты шлепаешь по полу .
Я покраснел еще больше .	ты покраснел еще больше .
Я услышал свое имя .	ты услышал свое имя .
Я вошел , разделся .	ты вошел , разделся .
Я кивнул на приемник .	ты кивнул на приемник .
И я смотрю вперед .	И ты смотришь вперед .
Я подошел к деду .	ты подошел к деду .
Я работаю и учусь .	ты работаешь и учишься .
Как я стал таким ?	Как ты стал таким ?
Я очень люблю театр .	ты очень любишь театр .
Я не верю людям .	ты не веришь людям .
Может , я отвлекся ?	Может , ты отвлекся ?
Я нашла нашего папу .	ты нашла нашего папу .
Я не видел мира .	ты не видел мира .
Как же я жила !	Как же ты жила !
Я выдержала полтора года .	ты выдержала полтора года .
Я делаю свое дело .	ты делаешь свое дело .
К чему я стремлюсь ?	К чему ты стремишься ?
А взрываюсь я быстро .	А взрываешься ты быстро .
Не хочу я больше .	Не хочешь ты больше .
Я ухожу с работы .	ты уходишь с работы .
Я просто вся окоченела .	ты просто вся окоченела .
Я уезжаю в интернат .	ты уезжаешь в интернат .
Или я не заслужил ?	Или ты не заслужил ?
Я много чего умею .	ты много чего умеешь .
Я выпрыгнул и очутился ...	ты выпрыгнул и очутился ...
Я переговорю с Педриньо .	ты переговоришь с Педриньо .
Я просто думаю вслух .	ты просто думаешь вслух .
Я подпишу в конце ...	ты подпишешь в конце ...
Просто я пишу записки .	Просто ты пишешь записки .
Я преобразился до неузнаваемости .	ты преобразился до неузнаваемости .
Я чуть не лопнул .	ты чуть не лопнул .
Скоро я буду дома !	Скоро ты будешь дома !
А я уже лежу .	А ты уже лежишь .
Я лаз один знаю .	ты лаз один знаешь .
А я не послушалась .	А ты не послушалась .
И я этого добьюсь .	И ты этого добьешься .
Я спасу наше царство !	ты спасешь наше царство !
Как же я могу ...	Как же ты можешь ...
Эту песню я помню ...	Эту песню ты помнишь ...
Худого я не делал .	Худого ты не делал .
Я только этого хотел !	ты только этого хотел !
Я же сочинил продолжение !	ты же сочинил продолжение !
Я придумал совсем другое !	ты придумал совсем другое !
Я этого не заслуживаю !	ты этого не заслуживаешь !
Я это уже поняла .	ты это уже поняла .
Я ничуточки не боялась .	ты ничуточки не боялась .
Я тоже бегу туда .	ты тоже бежишь туда .
В чем я провинился ?	В чем ты провинился ?
Через час я вернусь .	Через час ты вернешься .
Теперь я это узнаю !	Теперь ты это узнаешь !
Я мгновенно понял все .	ты мгновенно понял все .
Я узнал матушку Барберен .	ты узнал матушку Барберен .
Я шел позади всех .	ты шел позади всех .
На мгновение я остолбенел .	На мгновение ты остолбенел .
Я остолбенел от изумления .	ты остолбенел от изумления .
Я ПОПАДАЮ В ПАРИЖ .	ты попадаешь В ПАРИЖ .
Я насчитал двадцать тарелок .	ты насчитал двадцать тарелок .
Я спасся от Гарафоли .	ты спасся от Гарафоли .
Я осмотрелся по сторонам .	ты осмотрелся по сторонам .
Я инстинктивно обернулся назад .	ты инстинктивно обернулся назад .
Я произнес несколько слов .	ты произнес несколько слов .
Я опять протянул руку ;	ты опять протянул руку ;
Я так и подумала .	ты так и подумала .
Я повторил свой вопрос .	ты повторил свой вопрос .
Я поблагодарил и вышел .	ты поблагодарил и вышел .
Я упал на скамью .	ты упал на скамью .
Я узнал самое главное .	ты узнал самое главное .
Но кота я спас .	Но кота ты спас .
Я подхожу к доске .	ты подходишь к доске .
А я замуж вышла ...	А ты замуж вышла ...
Я же не собираю .	ты же не собираешь .
Этого я не говорил !	Этого ты не говорил !
Я из милиции говорю ...	ты из милиции говоришь ...
Я тут кое-что приготовил .	ты тут кое-что приготовил .
Этим я и занимаюсь .	Этим ты и занимаешься .
Дальше повел машину я .	Дальше повел машину ты .
Я ничего не забываю .	ты ничего не забываешь .
Я плохо не научу .	ты плохо не научишь .
Я повернулся и вышел .	ты повернулся и вышел .
Вот я и заколебался ...	Вот ты и заколебался ...
Я посмотрел на Игоря .	ты посмотрел на Игоря .
Я за Игоря боюсь .	ты за Игоря боишься .
Я напишу и тогда ?	ты напишешь и тогда ?
Ну я и говорю .	Ну ты и говоришь .
Я этаких не люблю .	ты этаких не любишь .
Я есть ваш тетерефф .	ты есть ваш тетерефф .
Так я и отдала !	Так ты и отдала !
Я от души благодарю .	ты от души благодаришь .
Наконец нашла я дом .	Наконец нашла ты дом .
На рынок я поеду .	На рынок ты поедешь .
Я встретила здесь крокодила .	ты встретила здесь крокодила .
Не простой я пузырек !	Не простой ты пузырек !
Ничего я не пойму !	Ничего ты не поймешь !
Темноты я не боюсь !	Темноты ты не боишься !
Я конем рогатым правлю .	ты конем рогатым правишь .
Знал одного ребенка я .	Знал одного ребенка ты .
Я гарцую по арене .	ты гарцуешь по арене .
Не здесь я родилась .	Не здесь ты родилась .
Взбираюсь я на полку !	взбираешься ты на полку !
Я грибов набрал немножко ...	ты грибов набрал немножко ...
А я назад приду .	А ты назад придешь .
Я все двери запру .	ты все двери запрешь .
Я все окна затворю .	ты все окна затворишь .
Отчего я стал калекой ?	Отчего ты стал калекой ?
Ничего , я разрешаю .	Ничего , ты разрешаешь .
Я очень люблю подснежники .	ты очень любишь подснежники .
А я не шучу .	А ты не шутишь .
Я близко не подойду .	ты близко не подойдешь .
Я в сторонке стану .	ты в сторонке станешь .
Я так и знала ...	ты так и знала ...
Я ничего не поняла ...	ты ничего не поняла ...
Я сама нашла подснежники .	ты сама нашла подснежники .
Потеряла я ваш подарок .	Потеряла ты ваш подарок .
Кажется , я поняла ...	Кажется , ты поняла ...
Я что-то не разберу .	ты что-то не разберешь .
Я своими глазами видел .	ты своими глазами видел .
Я очень люблю музыку .	ты очень любишь музыку .
Я бы лучше погулял .	ты бы лучше погулял .
Я и сам подтяну .	ты и сам подтянешь .
Я и сама могу .	ты и сама можешь .
И я тоже переоденусь ...	И ты тоже переоденешься ...
И я не нашел .	И ты не нашел .
Я целый день сплю .	ты целый день спишь .
А я домой вернулся .	А ты домой вернулся .
Я умру от смеха !	ты умрешь от смеха !
Я краснею от стыда .	ты краснеешь от стыда .
Я никуда не уйду .	ты никуда не уйдешь .
Я винограда не ем .	ты винограда не ешь .
Я принес полфунта мармелада .	ты принес полфунта мармелада .
Я боюсь этих уродов .	ты боишься этих уродов .
Я сторожа не боюсь !	ты сторожа не боишься !
А я не пойду .	А ты не пойдешь .
А я не поеду .	А ты не поедешь .
Я всегда умывался утром .	ты всегда умывался утром .
Я письмо принес Воронову ...	ты письмо принес Воронову ...
Я там отметинку сделал .	ты там отметинку сделал .
Да я что хотите ...	Да ты что хотите ...
Я пришел с проверкой .	ты пришел с проверкой .
Я не боюсь смерти ...	ты не боишься смерти ...
Я тоже не отставал .	ты тоже не отставал .
Я все время смотрел .	ты все время смотрел .
Я люблю маленьких ребят .	ты любишь маленьких ребят .
Я на крупу меняю .	ты на крупу меняешь .
Я в кино видел .	ты в кино видел .
Я по всему замечаю .	ты по всему замечаешь .
Я на судне работаю .	ты на судне работаешь .
Я и так верю .	ты и так веришь .
Я на минутку зашел .	ты на минутку зашел .
Я нисколько не боялся .	ты нисколько не боялся .
Я замерз , Степа .	ты замерз , Степа .
Я говорил начальнику цеха .	ты говорил начальнику цеха .
Я же не хотел ...	ты же не хотел ...
Я здесь и проживаю ...	ты здесь и проживаешь ...
Я просматривал весь протокол .	ты просматривал весь протокол .
Устал я , голубчик .	Устал ты , голубчик .
Знаю я твой отдых !	знаешь ты твой отдых !
Этого я не сказал .	Этого ты не сказал .
Я на поезде ехал .	ты на поезде ехал .
Я только унесу домой ...	ты только унесешь домой ...
Я точно не знаю ...	ты точно не знаешь ...
Я бы двоек нахватал .	ты бы двоек нахватал .
Сначала я тоже боялся .	Сначала ты тоже боялся .
Я чуть не задохнулась ...	ты чуть не задохнулась ...
